Nome: MACAE
Codigo Estacao: A608
Latitude: -22.3761111
Longitude: -41.81194444
Altitude: 28
Situacao: Operante
Data Inicial: 2006-09-21
Data Final: 2023-09-28
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2015-05-19;,2;1018,795833;19,070833;24;21,216667;19,6;87,666667;75;8,2;1,6125;
2015-05-20;1,4;1018,816667;18,508333;26,1;20,679167;16,9;87,875;67;7;1,016667;
2015-05-21;,6;1020,833333;18,329167;25,8;21,591667;18;82,875;61;8,6;1,883333;
2015-05-22;,6;1020,716667;18,0375;25,3;21,491667;18,7;81,458333;61;8,8;2,129167;
2015-05-23;,2;1017,379167;16,379167;27,6;22,0125;17,9;72,416667;45;9,5;3,404167;
2015-05-24;0;1012,35;16,291667;31,1;23,383333;18,7;67,958333;32;7,8;2,375;
2015-05-25;0;1012,258333;17,870833;30,7;22,458333;16,5;77,833333;43;4,2;1,0375;
2015-05-26;,2;1014,120833;18,7125;28;21,525;17,1;85,125;57;6,5;1,025;
2015-05-27;,4;1012,779167;18,433333;29,8;22,5125;17,2;80;44;10,5;2,9;
2015-05-28;0;1008,945833;18,175;33,2;26,120833;19,9;65,041667;36;10,9;2,541667;
2015-05-29;,6;1009,85;18,070833;25,5;21,041667;19,7;83,625;59;9,9;1,75;
2015-05-30;7,4;1012,5125;17,745833;25,1;20,1375;15,6;87,083333;61;5,1;,916667;
2015-05-31;0;1014,445833;19,091667;27,2;21,5;17,2;87;64;5,1;1,220833;
2015-06-01;,2;1015,158333;19,566667;25,2;22,391667;21,2;84,166667;74;10;2,545833;
2015-06-02;,8;1017,820833;18,1;24,4;20,979167;19,3;84,208333;60;6,7;1,0625;
2015-06-03;0;1018,620833;16,7625;25;20,941667;18,2;78,166667;53;6,8;1,533333;
2015-06-04;,2;1018,720833;16,6875;26,7;21,070833;16,2;77,583333;44;10,6;2,666667;
2015-06-05;,2;1018,666667;19,154167;27,1;21,820833;17,5;85,5;68;7,8;1,754167;
2015-06-06;,2;1016,5125;18,916667;29,5;23,708333;19,9;77,041667;47;10,3;3,645833;
2015-06-07;0;1015,5875;18,7;30,4;23,966667;20,1;74,458333;44;9,9;3,841667;
2015-06-08;0;1015,029167;17,625;28,4;22,4375;17,2;75,625;54;7,3;2,358333;
2015-06-09;0;1013,783333;15,8375;29,6;22,125;15,2;69,916667;41;5,5;1,475;
2015-06-10;0;1013,466667;15,15;29,9;21,279167;14;70,916667;36;5,2;1,233333;
2015-06-11;0;1011,854167;16,895833;32,3;23,579167;18;69,25;31;4,3;1,2375;
2015-06-12;0;1012,195833;17,591667;30,7;23,5;17,9;71,208333;44;11,3;1,979167;
2015-06-13;0;1012,875;19,5375;29;23,754167;19,9;78,208333;53;9,2;2,625;
2015-06-14;0;1008,483333;15,9875;32,2;25,220833;19,4;61,375;32;10,3;2,904167;
2015-06-15;0;1009,741667;17,279167;31,4;23,345833;20,4;70,875;41;12,2;1,920833;
2015-06-16;12,8;1017,25;18,025;21,7;19,204167;18,1;93;82;6,1;1,425;
2015-06-17;3,6;1016,016667;19,1375;27,8;22,541667;18,9;82,375;57;11,7;2,854167;
2015-06-18;0;1012,225;18,870833;32,4;25,1125;20,2;72,208333;37;8,8;3,1375;
2015-06-19;0;1017,35;18,8875;24,9;21,670833;20,9;84,541667;69;14,1;2,858333;
2015-06-20;37;1024,6875;16,358333;22,5;18,9625;16,8;85,625;61;9,9;1,591667;
2015-06-21;,4;1023,275;15,745833;24;19,508333;16,6;80;53;7,3;1,975;
2015-06-22;0;1020,5375;17,854167;25,2;20,6;17;84,75;69;5,3;1,466667;
2015-06-23;,2;1018,491667;18,475;29,5;22,704167;19,1;79,208333;42;8;2,045833;
2015-06-24;5;1022,679167;17,266667;22,1;20,383333;19,2;82,625;68;9,8;2,070833;
2015-06-25;3,6;1027,558333;15,354167;21,4;17,991667;16,3;85,208333;61;6,5;1,4125;
2015-06-26;10;1028,0625;15,725;22,9;18,025;15,1;87,25;63;4,6;1,191667;
2015-06-27;3,6;1025,654167;16,65;23,9;19,529167;16,5;84,333333;59;7,5;1,879167;
2015-06-28;,2;1022,341667;16,770833;23;18,995833;15,6;87,375;70;8,1;2,070833;
2015-06-29;,8;1019,808333;16,358333;26,3;20,975;16,8;76,666667;51;9,8;3,304167;
2015-06-30;0;1017,079167;17,1625;28,1;22,170833;18,2;74,958333;45;9;3,7375;
2015-07-01;0;1014,983333;17,675;30,5;23,458333;18,4;72,958333;41;7,9;2,3;
2015-07-02;,2;1016,0375;17,875;27,1;22,3125;19,6;76,75;54;7,5;1,320833;
2015-07-03;,2;1012,904167;17,716667;27,3;22,558333;18,6;76,25;47;9,8;2,941667;
2015-07-04;0;1009,729167;17,204167;32;24,2625;20;67,166667;34;11,8;2,858333;
2015-07-05;2,6;1018,0125;14,491667;22,1;18,270833;16,7;79,125;62;12;2,570833;
2015-07-06;4,6;1019,404167;16,316667;21,4;18,304167;16,6;88,458333;71;6;1,333333;
2015-07-07;0;1017,408333;16,625;23,4;20,266667;18;80,083333;63;8,6;2,604167;
2015-07-08;0;1014,141667;16,191667;25,4;21,1125;17,9;74,083333;57;11,1;4,341667;
2015-07-09;0;1012,7375;17,616667;25,2;21,783333;19,7;77,75;60;7,8;2,166667;
2015-07-10;0;1017,5;17,083333;27,7;21,141667;16,3;79,875;39;6,7;1,570833;
2015-07-11;0;1016,654167;18,954167;29;23,395833;20,3;78,125;50;11,5;3,191667;
2015-07-12;0;1014,7625;19,125;29,3;23,35;19,8;78,875;50;9,1;3,504167;
2015-07-13;0;1014,541667;18,591667;28,9;23,445833;20,8;75,833333;47;12,8;5,470833;
2015-07-14;0;1014,679167;17,683333;29,1;23,2875;19,7;72,958333;42;12,3;5,929167;
2015-07-15;0;1017,2125;17,7375;29,2;23,05;18,8;74,5;41;13,3;5,083333;
2015-07-16;0;1019,654167;18,333333;28,5;22,9125;19,9;77,041667;45;12,7;4,320833;
2015-07-17;0;1020,1625;18,220833;27,4;22,108333;19,1;79,375;52;9,6;3,295833;
2015-07-18;0;1019,166667;17,520833;28,8;22,658333;18,8;75,291667;39;10,6;3,4875;
2015-07-19;0;1018,841667;17,170833;27,7;22,5375;18,2;73,458333;47;11,7;4,158333;
2015-07-20;0;1016,620833;16,5125;28,9;22,366667;18,6;71,833333;38;12,2;4,5625;
2015-07-21;0;1013,4125;17,05;30,4;23,4375;19,1;71,125;37;15,1;3,875;
2015-07-22;0;1019,2375;16,833333;24,5;20,604167;18,4;79,541667;60;9,4;2,025;
2015-07-23;0;1021,954167;17,05;23,1;19,75;17,1;84,875;68;6;,870833;
2015-07-24;13,4;1018,495833;18,304167;25,4;20,55;17,8;87,625;60;10,5;2,9125;
2015-07-25;0;1014,658333;18,970833;26,8;22,208333;19;82,625;62;9,3;2,866667;
2015-07-26;13,2;1014,7375;19,5125;24,2;20,970833;19,8;91,541667;78;5,6;1,066667;
2015-07-27;,2;1015,483333;19,245833;24,6;20,9125;18,6;90,333333;75;5,7;1,058333;
2015-07-28;,2;1015,695833;19,729167;26,9;22,095833;19,3;87;69;6,6;1,254167;
2015-07-29;,2;1018,0375;19,458333;26,3;21,983333;18,5;86,166667;66;5,7;1,075;
2015-07-30;0;1018,579167;18,933333;25,3;21,370833;17,1;86,583333;73;8,6;2,016667;
2015-07-31;0;1017,866667;18,7125;26,6;22,116667;18,7;81,791667;59;8,2;2,833333;
2015-08-01;0;1017,175;18,7125;28,4;22,754167;19,6;79,416667;54;8,8;2,645833;
2015-08-02;0;1015,425;17,1375;28,1;22,095833;18,2;75,791667;47;8,1;2,804167;
2015-08-03;0;1014,7625;15,491667;31,2;22,6125;16,4;67,666667;29;6;1,795833;
2015-08-04;0;1015,675;15,175;29,7;21,795833;15,2;68,541667;36;5,2;1,325;
2015-08-05;0;1016,125;16,125;27;20,429167;13,7;77;55;9,4;2,479167;
2015-08-06;0;1015,441667;18,279167;26,4;21,729167;17,8;81,625;58;10,2;3,2375;
2015-08-07;0;1015,104167;18,975;26,5;22,075;19,2;83,375;63;12,6;3,6125;
2015-08-08;0;1017,625;18,758333;26;21,470833;19;84,875;63;12,7;4,15;
2015-08-09;,6;1019,925;17,683333;23,7;20,666667;18,8;83,416667;69;10,9;3,1125;
2015-08-10;0;1021,933333;16,345833;23,4;20,295833;18,3;78,666667;60;12,4;3,108333;
2015-08-11;0;1022,275;15,870833;26,3;20,4625;17,5;75,75;47;14,6;3,745833;
2015-08-12;0;1021,6;15,875;24,7;20,041667;17,1;77,25;59;12,3;3,329167;
2015-08-13;0;1020,708333;16,8875;27,3;21,325;18,2;76,875;46;13;3,904167;
2015-08-14;0;1020,566667;17,816667;25,5;21,1625;19,1;81,916667;59;12,2;3,920833;
2015-08-15;,2;1019,704167;16,9375;27,9;21,545833;18,1;76,583333;39;11,4;4,004167;
2015-08-16;0;1019,345833;17,354167;29,3;22,379167;18,8;74,958333;42;11,1;4,441667;
2015-08-17;0;1020,216667;18,191667;28,8;21,7875;18,6;81;47;13,1;4,1375;
2015-08-18;,2;1018,570833;17,525;28,3;22,45;19,5;75,666667;48;11,6;4,133333;
2015-08-19;0;1011,4125;16,525;32,7;24,5125;19,5;65,416667;31;11,3;4,666667;
2015-08-20;1,4;1012,4875;14,916667;29,4;22,229167;18,3;64,5;38;14,9;3,204167;
2015-08-21;0;1016,075;15,841667;27,3;21,429167;18,8;71,583333;48;10,6;2,308333;
2015-08-22;,4;1015,229167;18,116667;23,8;20,241667;18;87,875;72;8,2;2,270833;
2015-08-23;,8;1011,85;16,6125;31,2;22,954167;18,2;70,958333;33;11,9;4,65;
2015-08-24;0;1012,791667;16,995833;29,7;22,141667;16,7;74,791667;42;12,6;2,483333;
2015-08-25;,4;1016,383333;17,883333;24,7;20,9;19;83,291667;65;6;1,683333;
2015-08-26;,8;1014,766667;18,754167;26,5;21,883333;18,2;83,541667;60;9;1,741667;
2015-08-27;0;1014,225;18,641667;28,8;22,520833;20,1;79,833333;53;12,3;3,391667;
2015-08-28;,8;1016,433333;17,391667;27,6;22,3375;19,5;74,5;45;12;2,529167;
2015-08-29;0;1019,670833;16,2875;23,2;20,591667;17,7;77,166667;57;9,6;2,566667;
2015-08-30;0;1016,645833;17,070833;32;22,833333;17,4;71,958333;37;9,8;4,3625;
2015-08-31;0;1013,758333;18,2;35,2;24,525;18,6;72,291667;23;9,1;3,225;
2015-09-01;0;1012,304167;16,645833;36,2;25,075;16,8;66,458333;24;14,8;2,025;
2015-09-02;3,2;1018,191667;16,829167;23,7;19,9;17,8;82,875;69;14,8;1,7125;
2015-09-03;0;1014,5875;16,954167;26,2;20,470833;17,7;80,833333;55;11,1;3,141667;
2015-09-04;,8;1011,5;18,129167;30,8;23,283333;20,4;74,75;43;11,8;2,629167;
2015-09-05;2,6;1016,3625;17,458333;20,8;18,941667;18,3;91,125;78;9,3;1,620833;
2015-09-06;3,6;1014,554167;17,633333;22,8;19,35;17,1;89,958333;73;8,2;2,204167;
2015-09-07;1,2;1009,375;19,8125;25,8;21,795833;19,7;88,833333;69;17;2,841667;
2015-09-08;17;1007,083333;18,775;27,1;22,733333;19,3;79,083333;57;13,4;3,1375;
2015-09-09;0;1009,454167;18,404167;26,8;22,6875;21;77,208333;55;11,3;2,191667;
2015-09-10;0;1012,320833;18,466667;23,7;20,7125;17,5;86,958333;76;7,4;1,958333;
2015-09-11;,6;1008,558333;20,0375;23,2;22,016667;21,2;88,666667;81;9,1;2,620833;
2015-09-12;8,2;1014,058333;18,595833;22,5;20,295833;18,4;90,083333;75;8,6;1,3;
2015-09-13;46;1017,879167;17,354167;20;18,125;17,6;95,5;91;10,8;1,795833;
2015-09-14;14,2;1019,541667;17,670833;20,2;18,420833;16,9;95,5;95;5,1;1,1;
2015-09-15;24,8;1017,854167;19,775;23,3;20,983333;18,6;93,083333;86;11,6;3,0375;
2015-09-16;0;1012,9625;20,191667;31,8;25,1;21,1;76;47;13,3;6,05;
2015-09-17;0;1010,6;19,633333;33,9;24,9375;20,3;74,458333;38;11,9;5,3875;
2015-09-18;0;1010,891667;19,570833;34,4;25,445833;20,5;73,208333;35;10,6;4,675;
2015-09-19;0;1012,304167;19,695833;33,2;24,225;19,6;77,75;45;10,5;3,725;
2015-09-20;0;1012,633333;19,525;27,3;22,5125;19,7;83,75;66;8,7;2,429167;
2015-09-21;0;1012,633333;19,604167;27,9;23,175;18,9;81,125;60;10;2,608333;
2015-09-22;0;1010,825;19,108333;31,4;24,058333;19,2;76,208333;45;12,1;3,870833;
2015-09-23;0;1010,095833;19,070833;29,6;23,15;18,5;78,875;57;11,8;2,929167;
2015-09-24;0;1007,820833;19,729167;33,2;25,204167;20,4;73,583333;46;11,2;4,704167;
2015-09-25;0;1007,1875;20,5625;37,4;26,683333;21,9;72,041667;35;12,4;3,145833;
2015-09-26;0;1012,983333;19,9125;29,6;24,033333;19,7;79,416667;53;8,7;1,608333;
2015-09-27;0;1010,558333;20,170833;32,1;25,116667;21,8;75,583333;47;12,4;4,1625;
2015-09-28;0;1007,808333;20,270833;30,8;24,85;21,3;76,708333;52;14,4;2,3;
2015-09-29;0;1009,991667;20,691667;27,2;23,370833;22,4;85;69;6,5;1,4;
2015-09-30;,2;1009,404167;20,991667;31,2;24,029167;20,9;84;54;5,5;1,204167;
2015-10-01;0;1011,945833;21,083333;29,2;24,45;22,7;81,958333;65;7,9;1,95;
2015-10-02;0;1011,333333;20,583333;29;24,533333;21,9;79,416667;64;13,2;4,354167;
2015-10-03;0;1009,3;19,708333;29,8;24,15;21;76,625;62;12,2;3,025;
2015-10-04;,4;1011,958333;20,475;25,4;22,804167;22,3;86,791667;79;7,4;1,379167;
2015-10-05;15,6;1015,416667;18,375;21,8;20,104167;19,2;89,833333;74;7,9;1,420833;
2015-10-06;,4;1017,904167;16,020833;24;20,504167;17;76,541667;56;7,1;1,866667;
2015-10-07;0;1015,8375;16,6875;27,4;21,983333;19,2;72,666667;52;13,8;4,441667;
2015-10-08;,2;1013,445833;16,9875;30,5;23,9875;19,7;66,916667;40;14,8;5,9875;
2015-10-09;0;1011,279167;17,15;31;24,1375;19,6;67,041667;41;14,4;6,1125;
2015-10-10;0;1012,075;18,633333;28,7;23,6375;19,3;74,291667;60;8,6;3,1875;
2015-10-11;0;1011,729167;20,079167;30,7;24,875;21,5;76,083333;53;11,9;4,304167;
2015-10-12;0;1012,15;18,166667;32,5;24,991667;19,2;68;39;13,5;4,320833;
2015-10-13;0;1013,895833;19,75;29,2;23,679167;18,9;79,625;59;9;2,341667;
2015-10-14;0;1012,058333;19,604167;36,1;25,920833;21;71,666667;29;11,2;3,583333;
2015-10-15;0;1010,175;20,5;36,3;26,541667;21,9;72,208333;31;11,4;4,458333;
2015-10-16;0;1009,491667;20,533333;33,9;26,579167;21,3;71,958333;42;9,4;3,491667;
2015-10-17;0;1013,0625;20,7875;32;24,75;20,9;79,666667;54;11,5;1,891667;
2015-10-18;3,8;1018,120833;18,770833;24,4;21,2;19,6;86,458333;71;9,8;1,925;
2015-10-19;2,8;1017,858333;17,3875;22,4;19,9;18,5;85,875;67;8,4;1,620833;
2015-10-20;0;1013,141667;17,916667;29,8;23,145833;18,9;73,583333;49;14,9;4,908333;
2015-10-21;0;1008,341667;19,95;34,3;25,529167;20,9;72,958333;42;11,9;3,441667;
2015-10-22;0;1008,5625;21,070833;34,5;24,570833;21,5;82,291667;47;12,1;2,366667;
2015-10-23;6;1010,083333;21,141667;30,5;24,6375;21,6;81,875;53;10,1;1,745833;
2015-10-24;0;1014,941667;19,616667;29,3;24,020833;21,3;77,25;54;9,1;1,7;
2015-10-25;3,2;1017,125;19,158333;25,7;21,695833;20;85,958333;62;5;1,016667;
2015-10-26;,2;1015,8;18,7125;24,5;21,883333;19,2;82,5;72;12,5;3,604167;
2015-10-27;0;1011,7625;19,620833;29,3;24,233333;21,4;76,25;54;12,1;4,775;
2015-10-28;7,6;1010,183333;21,716667;25,2;23,220833;22,3;91,416667;86;10;2,133333;
2015-10-29;11,8;1013,0625;20,529167;27,6;23,033333;21,2;86,5;60;9,5;1,625;
2015-10-30;10,6;1014,875;20,25;25;22,404167;20,8;87,833333;75;12,3;3,958333;
2015-10-31;7;1011,358333;21,116667;28,4;24,425;21,4;82,5;63;11,1;4,683333;
2015-11-01;0;1010,125;21,6375;30,4;25,066667;21,9;82,166667;60;8,1;1,975;
2015-11-02;,2;1010,5375;21,95;30,7;25,533333;22,9;81,333333;62;11,5;2,520833;
2015-11-03;0;1009,166667;20,5375;32,8;26,720833;22,9;69,958333;45;9,4;3,05;
2015-11-04;2,8;1009,4375;22,404167;28,5;24,733333;23,3;87,166667;69;5,4;,970833;
2015-11-05;,2;1009,025;22,116667;30,7;25,375;22,3;83;62;6,7;1,504167;
2015-11-06;0;1010,779167;22,4875;29,5;24,995833;23,6;86,458333;68;7,6;1,695833;
2015-11-07;11,8;1012,545833;21,941667;25,5;23,354167;22,6;91,833333;84;9,8;3,295833;
2015-11-08;18,6;1012,825;21,770833;29,4;24,420833;22,1;85,791667;60;10,2;3,591667;
2015-11-09;1,2;1013,029167;22,483333;28,8;25,058333;22,9;85,916667;74;9;1,8125;
2015-11-10;0;1013,791667;21,854167;30,4;25,633333;22,4;80,416667;62;12,7;3,883333;
2015-11-11;0;1010,266667;21,475;33,2;27,216667;23,8;71,75;51;11,3;5,104167;
2015-11-12;0;1007,783333;22,1125;32,2;25,5875;22,3;81,75;60;12;1,854167;
2015-11-13;0;1008,4125;21,2625;29,6;25,2625;21,9;79,208333;58;6,8;2,104167;
2015-11-14;0;1005,666667;22,525;33,6;27,75;23,7;74,541667;48;8,9;2;
2015-11-15;0;1007,175;22,533333;33;26,5375;23,7;80,041667;54;11,9;1,7875;
2015-11-16;29;1009,341667;21,825;26,3;23,720833;22,2;89,5;75;4,8;1,0625;
2015-11-17;7;1008,416667;21,820833;24,2;22,904167;22;93,833333;90;9,6;2,629167;
2015-11-18;11,2;1004,566667;23,166667;30,9;25,75;22,5;86,375;68;11,3;3,2875;
2015-11-19;17;1001,975;23,433333;32,8;27,208333;24;80,833333;55;7,2;1,695833;
2015-11-20;,2;1001,2875;22,9875;33;28,1125;25,2;74,958333;49;7,7;1,6875;
2015-11-21;0;1008,616667;20,9375;30;23,016667;23,8;88,5;71;17,4;2,3125;
2015-11-22;44,6;1011,983333;19,320833;26,8;22,695833;19,1;82,166667;59;6,2;1,9875;
2015-11-23;2,6;1007;20,820833;24,8;22,9125;21,7;88,208333;79;9;3,141667;
2015-11-24;7,8;1003,8375;22,008333;28,7;24,408333;21,6;86,833333;69;9;2,795833;
2015-11-25;1;1006,495833;22,3;29;24,6;22,4;87,375;68;5,7;1,079167;
2015-11-26;18;1011,370833;20,925;27,5;23,7375;21,6;85,041667;66;6,4;1,245833;
2015-11-27;3,4;1012,541667;19,325;24,1;22,258333;20,8;84,25;67;7,8;2,241667;
2015-11-28;0;1008,8125;19,9625;30,3;25,016667;20,9;74,166667;58;13,7;5,070833;
2015-11-29;0;1008,35;22,116667;32,7;25,75;23,1;81,416667;59;12,4;2,979167;
2015-11-30;30,2;1011,825;22,708333;30,2;24,5875;22,7;89,791667;65;10,1;1,383333;
2015-12-01;41,6;1015;20,995833;26,5;22,670833;20,8;90,375;74;11;2,125;
2015-12-02;,4;1012,291667;22,020833;27,7;23,775;21,8;90;75;5,9;1,2375;
2015-12-03;20,4;1010,85;21,775;23,5;22,6;22,6;95;94;6,7;1,691667;
2015-12-04;30,2;1010,1375;21,1;23,8;22,2875;21;93,25;85;8,9;2,45;
2015-12-05;2,8;1006,079167;23,220833;29,9;25,716667;22,1;86,458333;71;9,2;2,175;
2015-12-06;,2;1006,433333;23,408333;30,4;26,279167;24,1;85,083333;64;8,1;1,233333;
2015-12-07;46,6;1008,958333;21,658333;25,5;23,295833;22,4;90,541667;73;12,2;1,879167;
2015-12-08;12,2;1013,208333;20,845833;24,9;22,354167;20,5;91,291667;83;5,8;1,208333;
2015-12-09;1,2;1012,295833;22,129167;27,5;24,0125;21,7;89,458333;79;11,1;3,225;
2015-12-10;,2;1006,375;22,1125;35,1;28,158333;23,4;72,125;45;10,6;3,3875;
2015-12-11;0;1009,691667;22,466667;31,2;25,758333;24,2;82,5;60;7,7;1,066667;
2015-12-12;1,4;1010,175;22,854167;29,8;26,304167;22,7;81,875;67;11;3,425;
2015-12-13;2;1009,85;22,35;32,5;26,970833;22,9;76,791667;55;11,8;3,970833;
2015-12-14;0;1009,6375;22,0375;34,1;27,433333;22,7;74,083333;45;12,1;3,870833;
2015-12-15;0;1009,070833;21,808333;34,2;27,754167;23,5;71,5;46;10,3;4,233333;
2015-12-16;0;1010,216667;21,7875;32,2;26,875;22;74,375;58;9,7;2,6125;
2015-12-17;0;1011,675;22,404167;30,8;25,879167;22,7;82;57;8,8;1,941667;
2015-12-18;0;1009,358333;21,9875;35,8;27,775;23,5;73,041667;37;12;4,575;
2015-12-19;0;1008,645833;21,5375;35,6;28,204167;23,6;69,708333;40;11,6;4,191667;
2015-12-20;0;1011,654167;22,666667;31,2;26,55;22,9;80,083333;61;7,6;1,425;
2015-12-21;0;1011,741667;21,2625;33,5;26,433333;23,3;75,708333;32;11,8;3,854167;
2015-12-22;0;1012,354167;20,9625;32,9;26,566667;23;73,125;43;11,7;4,495833;
2015-12-23;0;1012,683333;20,625;34,1;26,670833;23;71,625;38;13,3;4,616667;
2015-12-24;0;1011,616667;20,658333;33,6;26,854167;22,9;70,333333;44;11,1;4,879167;
2015-12-25;0;1010,175;21,225;34,9;27,470833;23,1;71;43;10,9;4,0625;
2015-12-26;0;1009,091667;21,220833;34,5;27,491667;23,5;69,875;46;12,8;5,083333;
2015-12-27;0;1007,3875;19,658333;36,8;28,729167;23,4;61,958333;31;13,3;5,175;
2015-12-28;0;1008;19,6;37,2;28,945833;23,9;60,708333;29;11,4;3,9625;
2015-12-29;0;1011,479167;21,575;31,9;27,108333;23,1;72,833333;53;9,4;2,920833;
2015-12-30;0;1011,220833;21,808333;34;27,529167;23,2;72,833333;48;11,2;3,8125;
2015-12-31;0;1008,0625;20,408333;37,7;29,1875;23,3;63,708333;31;9,9;3,066667;
2016-01-01;0;1005,625;21,645833;38,2;28,416667;23,8;70,416667;33;17,6;2,695833;
2016-01-02;22;1008,016667;23,429167;30,4;25,0875;21,4;90,833333;71;8;1,095833;
2016-01-03;32,4;1009,1375;22,625;24,9;23,608333;23;94,25;92;8;1,1125;
2016-01-04;2,6;1012,604167;20,491667;26,8;23,708333;21,6;83,041667;59;7;1,266667;
2016-01-05;,2;1014,145833;20,095833;28,7;23,5375;19,4;81,916667;61;8,5;1,833333;
2016-01-06;0;1012,195833;19,629167;29,2;24,825;21,1;74,208333;46;9,9;2,170833;
2016-01-07;0;1008,329167;21,179167;29,5;25,154167;21,1;79,416667;55;10,3;2,779167;
2016-01-08;0;1007,3125;22,220833;34;27,695833;23,3;73,958333;49;11,3;3,475;
2016-01-09;0;1008,9125;22,504167;34;27,666667;23,8;74,833333;50;13,3;4,3625;
2016-01-10;0;1009,5375;22,1;32,6;27,425;24,4;73,791667;56;11,2;4,395833;
2016-01-11;0;1007,816667;21,833333;34,7;28,145833;23,9;70,5;42;13;3,7;
2016-01-12;6,4;1005,9;22,045833;29,6;26,616667;23,6;77,291667;56;8,9;2,225;
2016-01-13;,4;1004,183333;22,0625;34,5;28,245833;23,6;70,708333;47;11,2;1,975;
2016-01-14;0;1004,995833;23,633333;32,1;27,033333;24,5;82,416667;62;6;1,175;
2016-01-15;1,6;1004,341667;23,695833;32,5;26,6125;24,3;85,375;55;8,5;1,416667;
2016-01-16;14,6;1005,666667;22,779167;24,8;23,775;23,4;94,25;93;8,3;1,5;
2016-01-17;19,4;1009,770833;20,404167;25,7;22,208333;21,4;89,708333;71;6,6;1,8375;
2016-01-18;5;1010,066667;20,104167;22,8;20,9625;19,6;94,75;93;5,6;1,445833;
2016-01-19;14,4;1008,970833;20,979167;26,3;22,316667;20,6;92,166667;82;6,9;1,870833;
2016-01-20;4,8;1008;21,379167;25,1;22,5375;21,3;93,25;86;8,1;1,929167;
2016-01-21;116;1008,279167;21,5625;28,9;23,304167;21,4;90,5;63;10,7;2,045833;
2016-01-22;30,4;1009,408333;21,195833;28,7;23,9625;20,5;85,083333;69;10;1,9625;
2016-01-23;17,2;1010,3625;21,5625;30;24,8625;21,7;82,625;63;11;2,004167;
2016-01-24;0;1010,7125;21,816667;29,3;25,079167;20,9;82,833333;65;5,5;1,070833;
2016-01-25;0;1009,5625;23,091667;30,3;25,816667;22,9;85,458333;67;5,2;1,195833;
2016-01-26;,2;1006,458333;23,725;32,9;27,495833;23,1;80,916667;57;5,8;1,658333;
2016-01-27;0;1006,545833;24,241667;35,2;27,358333;24,5;84,333333;53;10,7;2,029167;
2016-01-28;5;1010,633333;23,833333;30,7;26,604167;24,6;85,125;70;7,3;1,641667;
2016-01-29;0;1012,1;22,083333;32,7;27,325;24,1;74,291667;51;9,6;3,9875;
2016-01-30;0;1012,341667;21,670833;33,4;27,266667;23,3;72,75;48;11,1;4,108333;
2016-01-31;0;1012,408333;21,9375;32,8;26,679167;23,5;76,5;53;11,5;4,558333;
2016-02-01;0;1011,5;21,679167;35,8;27,3125;23,5;73,625;36;11,3;3,954167;
2016-02-02;0;1010,608333;22,575;31,7;26,633333;23,3;79,458333;59;7,6;2,15;
2016-02-03;0;1010,654167;22,716667;32;26,104167;22;82,708333;61;7,5;1,4875;
2016-02-04;0;1010,733333;22,4;31,1;26,229167;23,3;80,416667;62;13,8;3,379167;
2016-02-05;0;1011,783333;21,441667;33,8;26,958333;23,2;73,875;45;11,8;3,845833;
2016-02-06;0;1012,358333;22,254167;32,7;26,5625;22,4;78,416667;58;7,1;1,716667;
2016-02-07;0;1012,558333;22,770833;31,7;26,041667;22,3;83,25;62;6;1,1125;
2016-02-08;,2;1012,783333;21,895833;32,1;26,4;22,9;77,916667;48;10,7;2,7;
2016-02-09;0;1012,1375;21,095833;35,7;27,625;23,4;70,375;32;10,4;3,991667;
2016-02-10;0;1009,241667;20,65;38,6;28,7625;22,5;65,75;25;9,2;2,383333;
2016-02-11;0;1009,054167;22,766667;30,1;25,479167;23,2;85,291667;69;9,9;1,233333;
2016-02-12;23,8;1010,275;21,995833;27,5;24,245833;22,9;87,75;70;6,9;1,695833;
2016-02-13;0;1009,895833;21,4375;30,3;25,4125;21,3;79,958333;54;6,2;1,404167;
2016-02-14;0;1007,483333;22,708333;34,3;27,554167;23,2;76,5;48;9,5;3,3625;
2016-02-15;0;1007,3625;22,420833;37,3;28,441667;23,8;72,25;36;9,4;2,608333;
2016-02-16;0;1009,7375;22,904167;32,9;26,8875;22,8;79,666667;58;6,5;1,508333;
2016-02-17;,6;1009,025;23,320833;34,1;26,8125;22,9;82,375;55;10,4;1,475;
2016-02-18;30,4;1009,333333;21,508333;33,4;26,958333;22,1;74,5;42;15,1;2,566667;
2016-02-19;0;1008,516667;22,016667;35,4;28,120833;23,6;72,208333;40;10,3;3,329167;
2016-02-20;0;1008,866667;21,575;34,9;27,295833;23,7;72,333333;45;11,3;3,9375;
